TotalSteps,Calories,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance,TotalActiveMinutes,TotalDistance,ActivityDayName,TotalMinutesAsleep,TotalTimeInBed,WeightKg,Heightm,BMI
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,331,349,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,511,521,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,237,443,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,507,530,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,472,496,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,401,436,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,520,543,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,520,543,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,442,470,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,498,507,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,298,334,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,530,548,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,74,75,79.18244557977222,1.932881638315388,21.194266459299985
0,120,111,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,459,513,79.18244557977222,1.932881638315388,21.194266459299985
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,331,349,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,511,521,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,237,443,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,507,530,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,472,496,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,401,436,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,520,543,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,520,543,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,442,470,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,498,507,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,298,334,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,530,548,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,74,75,75.22930343914024,1.704852312562327,25.882934576417952
12827,2739,621,209,42,20,0.0,4.67999982833862,2.32999992370605,1.46000003814697,271,8.46999979019164,Saturday,459,513,75.22930343914024,1.704852312562327,25.882934576417952
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,331,349,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,511,521,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,237,443,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,507,530,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,472,496,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,401,436,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,520,543,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,520,543,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,442,470,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,498,507,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,298,334,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,530,548,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,74,75,100.9578788123032,1.8137496552568808,30.689197450815087
19769,3331,1076,148,20,121,0.0,2.34999990463257,0.879999995231628,12.4399995803833,289,15.6699994802475,Saturday,459,513,100.9578788123032,1.8137496552568808,30.689197450815087
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,331,349,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,511,521,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,237,443,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,507,530,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,472,496,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,401,436,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,520,543,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,520,543,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,442,470,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,498,507,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,298,334,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,530,548,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,74,75,84.82984698758082,1.879360558866952,24.017536922537552
4468,2799,851,158,0,0,0.0,3.53999996185303,0.0,0.0,158,3.53999996185303,Saturday,459,513,84.82984698758082,1.879360558866952,24.017536922537552
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,331,349,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,511,521,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,237,443,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,507,530,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,472,496,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,401,436,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,520,543,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,520,543,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,442,470,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,498,507,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,298,334,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,530,548,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,74,75,97.29213323494336,1.7322556440300385,32.42304177228388
6117,2810,1190,250,0,0,0.0,4.76999998092651,0.0,0.0,250,4.76999998092651,Saturday,459,513,97.29213323494336,1.7322556440300385,32.42304177228388
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,331,349,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,511,521,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,237,443,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,507,530,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,472,496,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,401,436,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,520,543,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,520,543,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,442,470,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,498,507,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,298,334,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,530,548,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,74,75,74.00393951063165,1.896874281128955,20.56732179938698
0,1688,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Saturday,459,513,74.00393951063165,1.896874281128955,20.56732179938698
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,331,349,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,511,521,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,237,443,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,507,530,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,472,496,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,401,436,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,520,543,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,520,543,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,442,470,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,498,507,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,298,334,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,530,548,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,74,75,42.25811453132664,1.518605199389987,18.32400285961996
12332,4142,1036,271,28,105,0.0,6.98999977111816,0.959999978542328,0.0799999982118607,404,8.029999747872349,Saturday,459,513,42.25811453132664,1.518605199389987,18.32400285961996
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,594,611,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,137,154,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,541,568,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,259,456,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,364,402,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,602,638,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,529,541,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,361,391,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,123,134,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,568,608,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,555,603,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,541,569,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,481,510,119.65327960069362,1.832443883567935,35.633890347713674
10060,1740,574,203,8,44,0.0,2.73000001907349,0.319999992847443,3.52999997138977,255,6.579999983310703,Sunday,545,606,119.65327960069362,1.832443883567935,35.633890347713674
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,594,611,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,137,154,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,541,568,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,259,456,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,364,402,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,602,638,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,529,541,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,361,391,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,123,134,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,568,608,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,555,603,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,541,569,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,481,510,71.71588323153861,1.735512770757216,23.810018008665505
3427,1427,1288,152,0,0,0.0,2.22000002861023,0.0,0.0,152,2.22000002861023,Sunday,545,606,71.71588323153861,1.735512770757216,23.810018008665505
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,594,611,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,137,154,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,541,568,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,259,456,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,364,402,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,602,638,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,529,541,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,361,391,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,123,134,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,568,608,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,555,603,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,541,569,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,481,510,44.47389790429047,1.4318028994210148,21.693954236936516
6724,2987,991,295,0,0,0.0,4.88000011444092,0.0,0.0,295,4.88000011444092,Sunday,545,606,44.47389790429047,1.4318028994210148,21.693954236936516
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,594,611,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,137,154,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,541,568,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,259,456,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,364,402,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,602,638,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,529,541,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,361,391,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,123,134,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,568,608,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,555,603,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,541,569,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,481,510,58.59695295992614,1.6946274225169309,20.404528960297537
0,1347,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,545,606,58.59695295992614,1.6946274225169309,20.404528960297537
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,594,611,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,137,154,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,541,568,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,259,456,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,364,402,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,602,638,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,529,541,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,361,391,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,123,134,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,568,608,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,555,603,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,541,569,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,481,510,45.611923180784174,1.4060526943979363,23.07146595076969
0,2063,1440,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Sunday,545,606,45.611923180784174,1.4060526943979363,23.07146595076969
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,594,611,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,137,154,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,541,568,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,259,456,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,364,402,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,602,638,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,529,541,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,361,391,116.03962812050716,1.9132693593292205,31.699622873200813
3292,1848,1305,135,0,0,0.0,2.30999994277954,0.0,0.0,135,2.30999994277954,Sunday,123,134,116.03962812050716,1.9132693593292205,31.699622873200813
