AgeGroup,Gender,WeightKg,Heightm,ActivityDayName,TotalMinutesAsleep,SedentaryMinutes,TotalActiveMinutes,TotalDistancekm,CaloriesBurnt,TotalSteps
18-24,Male,97.92901487099704,1.719186809817256,Friday,374,1304,136,3.699999988079073,2643,4950
45-54,Female,97.92901487099704,1.719186809817256,Friday,404,1304,136,3.699999988079073,2643,4950
55-64,Male,97.92901487099704,1.719186809817256,Friday,400,1304,136,3.699999988079073,2643,4950
35-44,Male,97.92901487099704,1.719186809817256,Friday,658,1304,136,3.699999988079073,2643,4950
65+,Female,97.92901487099704,1.719186809817256,Friday,443,1304,136,3.699999988079073,2643,4950
35-44,Male,97.92901487099704,1.719186809817256,Friday,322,1304,136,3.699999988079073,2643,4950
45-54,Male,97.92901487099704,1.719186809817256,Friday,323,1304,136,3.699999988079073,2643,4950
18-24,Female,49.0922657308354,1.4856690863194275,Friday,334,673,133,2.6800000667572,1838,3365
18-24,Male,49.0922657308354,1.4856690863194275,Friday,524,673,133,2.6800000667572,1838,3365
25-34,Male,49.0922657308354,1.4856690863194275,Friday,323,673,133,2.6800000667572,1838,3365
35-44,Male,49.0922657308354,1.4856690863194275,Friday,385,673,133,2.6800000667572,1838,3365
25-34,Male,49.0922657308354,1.4856690863194275,Friday,450,673,133,2.6800000667572,1838,3365
55-64,Female,49.0922657308354,1.4856690863194275,Friday,374,673,133,2.6800000667572,1838,3365
35-44,Female,49.0922657308354,1.4856690863194275,Friday,404,673,133,2.6800000667572,1838,3365
55-64,Male,49.0922657308354,1.4856690863194275,Friday,400,673,133,2.6800000667572,1838,3365
25-34,Male,49.0922657308354,1.4856690863194275,Friday,658,673,133,2.6800000667572,1838,3365
25-34,Female,49.0922657308354,1.4856690863194275,Friday,443,673,133,2.6800000667572,1838,3365
35-44,Female,49.0922657308354,1.4856690863194275,Friday,322,673,133,2.6800000667572,1838,3365
55-64,Male,49.0922657308354,1.4856690863194275,Friday,323,673,133,2.6800000667572,1838,3365
55-64,Male,82.74830984178399,1.6714344351974186,Friday,334,1135,305,4.59000015258789,2806,6116
45-54,Male,82.74830984178399,1.6714344351974186,Friday,524,1135,305,4.59000015258789,2806,6116
35-44,Male,82.74830984178399,1.6714344351974186,Friday,323,1135,305,4.59000015258789,2806,6116
25-34,Male,82.74830984178399,1.6714344351974186,Friday,385,1135,305,4.59000015258789,2806,6116
65+,Male,82.74830984178399,1.6714344351974186,Friday,450,1135,305,4.59000015258789,2806,6116
55-64,Female,82.74830984178399,1.6714344351974186,Friday,374,1135,305,4.59000015258789,2806,6116
18-24,Female,82.74830984178399,1.6714344351974186,Friday,404,1135,305,4.59000015258789,2806,6116
18-24,Male,82.74830984178399,1.6714344351974186,Friday,400,1135,305,4.59000015258789,2806,6116
45-54,Female,82.74830984178399,1.6714344351974186,Friday,658,1135,305,4.59000015258789,2806,6116
45-54,Female,82.74830984178399,1.6714344351974186,Friday,443,1135,305,4.59000015258789,2806,6116
45-54,Male,82.74830984178399,1.6714344351974186,Friday,322,1135,305,4.59000015258789,2806,6116
25-34,Female,82.74830984178399,1.6714344351974186,Friday,323,1135,305,4.59000015258789,2806,6116
45-54,Female,86.38366192627949,1.6368909021683755,Friday,334,1318,122,3.329999953508374,2496,4697
65+,Male,86.38366192627949,1.6368909021683755,Friday,524,1318,122,3.329999953508374,2496,4697
55-64,Male,86.38366192627949,1.6368909021683755,Friday,323,1318,122,3.329999953508374,2496,4697
45-54,Male,86.38366192627949,1.6368909021683755,Friday,385,1318,122,3.329999953508374,2496,4697
25-34,Female,86.38366192627949,1.6368909021683755,Friday,450,1318,122,3.329999953508374,2496,4697
65+,Female,86.38366192627949,1.6368909021683755,Friday,374,1318,122,3.329999953508374,2496,4697
18-24,Male,86.38366192627949,1.6368909021683755,Friday,404,1318,122,3.329999953508374,2496,4697
65+,Female,86.38366192627949,1.6368909021683755,Friday,400,1318,122,3.329999953508374,2496,4697
45-54,Female,86.38366192627949,1.6368909021683755,Friday,658,1318,122,3.329999953508374,2496,4697
25-34,Female,86.38366192627949,1.6368909021683755,Friday,443,1318,122,3.329999953508374,2496,4697
18-24,Female,86.38366192627949,1.6368909021683755,Friday,322,1318,122,3.329999953508374,2496,4697
25-34,Female,86.38366192627949,1.6368909021683755,Friday,323,1318,122,3.329999953508374,2496,4697
55-64,Male,79.6197447680713,1.745128761483949,Friday,334,717,299,3.91000008583069,1850,5908
18-24,Female,79.6197447680713,1.745128761483949,Friday,524,717,299,3.91000008583069,1850,5908
65+,Male,79.6197447680713,1.745128761483949,Friday,323,717,299,3.91000008583069,1850,5908
35-44,Male,79.6197447680713,1.745128761483949,Friday,385,717,299,3.91000008583069,1850,5908
25-34,Male,79.6197447680713,1.745128761483949,Friday,450,717,299,3.91000008583069,1850,5908
55-64,Male,79.6197447680713,1.745128761483949,Friday,374,717,299,3.91000008583069,1850,5908
35-44,Female,79.6197447680713,1.745128761483949,Friday,404,717,299,3.91000008583069,1850,5908
45-54,Male,79.6197447680713,1.745128761483949,Friday,400,717,299,3.91000008583069,1850,5908
55-64,Male,79.6197447680713,1.745128761483949,Friday,658,717,299,3.91000008583069,1850,5908
35-44,Male,79.6197447680713,1.745128761483949,Friday,443,717,299,3.91000008583069,1850,5908
35-44,Male,79.6197447680713,1.745128761483949,Friday,322,717,299,3.91000008583069,1850,5908
65+,Male,79.6197447680713,1.745128761483949,Friday,323,717,299,3.91000008583069,1850,5908
18-24,Male,79.18244557977222,1.932881638315388,Friday,334,1136,304,7.669999897480016,2553,11459
35-44,Male,79.18244557977222,1.932881638315388,Friday,524,1136,304,7.669999897480016,2553,11459
18-24,Female,79.18244557977222,1.932881638315388,Friday,323,1136,304,7.669999897480016,2553,11459
45-54,Female,79.18244557977222,1.932881638315388,Friday,385,1136,304,7.669999897480016,2553,11459
45-54,Male,79.18244557977222,1.932881638315388,Friday,450,1136,304,7.669999897480016,2553,11459
35-44,Male,79.18244557977222,1.932881638315388,Friday,374,1136,304,7.669999897480016,2553,11459
65+,Male,79.18244557977222,1.932881638315388,Friday,404,1136,304,7.669999897480016,2553,11459
18-24,Female,79.18244557977222,1.932881638315388,Friday,400,1136,304,7.669999897480016,2553,11459
25-34,Female,79.18244557977222,1.932881638315388,Friday,658,1136,304,7.669999897480016,2553,11459
25-34,Male,79.18244557977222,1.932881638315388,Friday,443,1136,304,7.669999897480016,2553,11459
25-34,Male,79.18244557977222,1.932881638315388,Friday,322,1136,304,7.669999897480016,2553,11459
18-24,Male,79.18244557977222,1.932881638315388,Friday,323,1136,304,7.669999897480016,2553,11459
35-44,Male,75.22930343914024,1.704852312562327,Friday,334,834,273,8.369999766349789,2924,12461
35-44,Female,75.22930343914024,1.704852312562327,Friday,524,834,273,8.369999766349789,2924,12461
18-24,Male,75.22930343914024,1.704852312562327,Friday,323,834,273,8.369999766349789,2924,12461
55-64,Female,75.22930343914024,1.704852312562327,Friday,385,834,273,8.369999766349789,2924,12461
65+,Female,75.22930343914024,1.704852312562327,Friday,450,834,273,8.369999766349789,2924,12461
65+,Male,75.22930343914024,1.704852312562327,Friday,374,834,273,8.369999766349789,2924,12461
18-24,Female,75.22930343914024,1.704852312562327,Friday,404,834,273,8.369999766349789,2924,12461
18-24,Male,75.22930343914024,1.704852312562327,Friday,400,834,273,8.369999766349789,2924,12461
65+,Male,75.22930343914024,1.704852312562327,Friday,658,834,273,8.369999766349789,2924,12461
65+,Male,75.22930343914024,1.704852312562327,Friday,443,834,273,8.369999766349789,2924,12461
55-64,Male,75.22930343914024,1.704852312562327,Friday,322,834,273,8.369999766349789,2924,12461
65+,Male,75.22930343914024,1.704852312562327,Friday,323,834,273,8.369999766349789,2924,12461
35-44,Female,100.9578788123032,1.8137496552568808,Friday,334,1245,195,11.000000417232513,2859,13953
45-54,Male,100.9578788123032,1.8137496552568808,Friday,524,1245,195,11.000000417232513,2859,13953
25-34,Male,100.9578788123032,1.8137496552568808,Friday,323,1245,195,11.000000417232513,2859,13953
25-34,Male,100.9578788123032,1.8137496552568808,Friday,385,1245,195,11.000000417232513,2859,13953
25-34,Female,100.9578788123032,1.8137496552568808,Friday,450,1245,195,11.000000417232513,2859,13953
65+,Female,100.9578788123032,1.8137496552568808,Friday,374,1245,195,11.000000417232513,2859,13953
45-54,Female,100.9578788123032,1.8137496552568808,Friday,404,1245,195,11.000000417232513,2859,13953
45-54,Male,100.9578788123032,1.8137496552568808,Friday,400,1245,195,11.000000417232513,2859,13953
65+,Female,100.9578788123032,1.8137496552568808,Friday,658,1245,195,11.000000417232513,2859,13953
45-54,Male,100.9578788123032,1.8137496552568808,Friday,443,1245,195,11.000000417232513,2859,13953
18-24,Male,100.9578788123032,1.8137496552568808,Friday,322,1245,195,11.000000417232513,2859,13953
55-64,Male,100.9578788123032,1.8137496552568808,Friday,323,1245,195,11.000000417232513,2859,13953
45-54,Male,84.82984698758082,1.879360558866952,Friday,334,831,245,5.57999992370605,3644,7045
55-64,Male,84.82984698758082,1.879360558866952,Friday,524,831,245,5.57999992370605,3644,7045
35-44,Female,84.82984698758082,1.879360558866952,Friday,323,831,245,5.57999992370605,3644,7045
25-34,Female,84.82984698758082,1.879360558866952,Friday,385,831,245,5.57999992370605,3644,7045
25-34,Female,84.82984698758082,1.879360558866952,Friday,450,831,245,5.57999992370605,3644,7045
55-64,Male,84.82984698758082,1.879360558866952,Friday,374,831,245,5.57999992370605,3644,7045
18-24,Female,84.82984698758082,1.879360558866952,Friday,404,831,245,5.57999992370605,3644,7045
25-34,Male,84.82984698758082,1.879360558866952,Friday,400,831,245,5.57999992370605,3644,7045
55-64,Male,84.82984698758082,1.879360558866952,Friday,658,831,245,5.57999992370605,3644,7045
55-64,Female,84.82984698758082,1.879360558866952,Friday,443,831,245,5.57999992370605,3644,7045
65+,Male,84.82984698758082,1.879360558866952,Friday,322,831,245,5.57999992370605,3644,7045
55-64,Male,84.82984698758082,1.879360558866952,Friday,323,831,245,5.57999992370605,3644,7045
45-54,Female,97.29213323494336,1.7322556440300385,Friday,334,1250,190,4.560000076889995,2683,5843
18-24,Female,97.29213323494336,1.7322556440300385,Friday,524,1250,190,4.560000076889995,2683,5843
65+,Male,97.29213323494336,1.7322556440300385,Friday,323,1250,190,4.560000076889995,2683,5843
55-64,Male,97.29213323494336,1.7322556440300385,Friday,385,1250,190,4.560000076889995,2683,5843
35-44,Female,97.29213323494336,1.7322556440300385,Friday,450,1250,190,4.560000076889995,2683,5843
18-24,Male,97.29213323494336,1.7322556440300385,Friday,374,1250,190,4.560000076889995,2683,5843
55-64,Male,97.29213323494336,1.7322556440300385,Friday,404,1250,190,4.560000076889995,2683,5843
45-54,Female,97.29213323494336,1.7322556440300385,Friday,400,1250,190,4.560000076889995,2683,5843
25-34,Female,97.29213323494336,1.7322556440300385,Friday,658,1250,190,4.560000076889995,2683,5843
35-44,Female,97.29213323494336,1.7322556440300385,Friday,443,1250,190,4.560000076889995,2683,5843
45-54,Male,97.29213323494336,1.7322556440300385,Friday,322,1250,190,4.560000076889995,2683,5843
65+,Female,97.29213323494336,1.7322556440300385,Friday,323,1250,190,4.560000076889995,2683,5843
55-64,Female,74.00393951063165,1.896874281128955,Friday,334,1440,0,0.0,1688,0
25-34,Female,74.00393951063165,1.896874281128955,Friday,524,1440,0,0.0,1688,0
25-34,Male,74.00393951063165,1.896874281128955,Friday,323,1440,0,0.0,1688,0
18-24,Male,74.00393951063165,1.896874281128955,Friday,385,1440,0,0.0,1688,0
45-54,Female,74.00393951063165,1.896874281128955,Friday,450,1440,0,0.0,1688,0
65+,Male,74.00393951063165,1.896874281128955,Friday,374,1440,0,0.0,1688,0
25-34,Male,74.00393951063165,1.896874281128955,Friday,404,1440,0,0.0,1688,0
25-34,Female,74.00393951063165,1.896874281128955,Friday,400,1440,0,0.0,1688,0
35-44,Female,74.00393951063165,1.896874281128955,Friday,658,1440,0,0.0,1688,0
25-34,Female,74.00393951063165,1.896874281128955,Friday,443,1440,0,0.0,1688,0
25-34,Male,74.00393951063165,1.896874281128955,Friday,322,1440,0,0.0,1688,0
18-24,Female,74.00393951063165,1.896874281128955,Friday,323,1440,0,0.0,1688,0
65+,Female,42.25811453132664,1.518605199389987,Friday,334,1095,345,19.23999980092046,4015,21727
55-64,Female,42.25811453132664,1.518605199389987,Friday,524,1095,345,19.23999980092046,4015,21727
18-24,Female,42.25811453132664,1.518605199389987,Friday,323,1095,345,19.23999980092046,4015,21727
65+,Female,42.25811453132664,1.518605199389987,Friday,385,1095,345,19.23999980092046,4015,21727
35-44,Female,42.25811453132664,1.518605199389987,Friday,450,1095,345,19.23999980092046,4015,21727
35-44,Female,42.25811453132664,1.518605199389987,Friday,374,1095,345,19.23999980092046,4015,21727
55-64,Male,42.25811453132664,1.518605199389987,Friday,404,1095,345,19.23999980092046,4015,21727
18-24,Male,42.25811453132664,1.518605199389987,Friday,400,1095,345,19.23999980092046,4015,21727
65+,Male,42.25811453132664,1.518605199389987,Friday,658,1095,345,19.23999980092046,4015,21727
55-64,Male,42.25811453132664,1.518605199389987,Friday,443,1095,345,19.23999980092046,4015,21727
35-44,Male,42.25811453132664,1.518605199389987,Friday,322,1095,345,19.23999980092046,4015,21727
65+,Male,42.25811453132664,1.518605199389987,Friday,323,1095,345,19.23999980092046,4015,21727
65+,Female,119.65327960069362,1.832443883567935,Saturday,331,833,258,7.71000003814697,1821,11992
65+,Male,119.65327960069362,1.832443883567935,Saturday,511,833,258,7.71000003814697,1821,11992
45-54,Male,119.65327960069362,1.832443883567935,Saturday,237,833,258,7.71000003814697,1821,11992
45-54,Female,119.65327960069362,1.832443883567935,Saturday,507,833,258,7.71000003814697,1821,11992
25-34,Male,119.65327960069362,1.832443883567935,Saturday,472,833,258,7.71000003814697,1821,11992
45-54,Male,119.65327960069362,1.832443883567935,Saturday,401,833,258,7.71000003814697,1821,11992
45-54,Male,119.65327960069362,1.832443883567935,Saturday,520,833,258,7.71000003814697,1821,11992
18-24,Female,119.65327960069362,1.832443883567935,Saturday,442,833,258,7.71000003814697,1821,11992
45-54,Male,119.65327960069362,1.832443883567935,Saturday,498,833,258,7.71000003814697,1821,11992
65+,Female,119.65327960069362,1.832443883567935,Saturday,298,833,258,7.71000003814697,1821,11992
18-24,Male,119.65327960069362,1.832443883567935,Saturday,530,833,258,7.71000003814697,1821,11992
25-34,Female,119.65327960069362,1.832443883567935,Saturday,74,833,258,7.71000003814697,1821,11992
55-64,Male,119.65327960069362,1.832443883567935,Saturday,459,833,258,7.71000003814697,1821,11992
25-34,Male,71.71588323153861,1.735512770757216,Saturday,331,1258,182,1.37000000476837,1474,2104
55-64,Male,71.71588323153861,1.735512770757216,Saturday,511,1258,182,1.37000000476837,1474,2104
65+,Female,71.71588323153861,1.735512770757216,Saturday,237,1258,182,1.37000000476837,1474,2104
65+,Female,71.71588323153861,1.735512770757216,Saturday,507,1258,182,1.37000000476837,1474,2104
35-44,Female,71.71588323153861,1.735512770757216,Saturday,472,1258,182,1.37000000476837,1474,2104
45-54,Female,71.71588323153861,1.735512770757216,Saturday,401,1258,182,1.37000000476837,1474,2104
55-64,Female,71.71588323153861,1.735512770757216,Saturday,520,1258,182,1.37000000476837,1474,2104
35-44,Male,71.71588323153861,1.735512770757216,Saturday,442,1258,182,1.37000000476837,1474,2104
35-44,Female,71.71588323153861,1.735512770757216,Saturday,498,1258,182,1.37000000476837,1474,2104
18-24,Female,71.71588323153861,1.735512770757216,Saturday,298,1258,182,1.37000000476837,1474,2104
65+,Female,71.71588323153861,1.735512770757216,Saturday,530,1258,182,1.37000000476837,1474,2104
25-34,Female,71.71588323153861,1.735512770757216,Saturday,74,1258,182,1.37000000476837,1474,2104
18-24,Male,71.71588323153861,1.735512770757216,Saturday,459,1258,182,1.37000000476837,1474,2104
25-34,Male,44.47389790429047,1.4318028994210148,Saturday,331,1139,301,9.720000088214881,3404,13372
35-44,Male,44.47389790429047,1.4318028994210148,Saturday,511,1139,301,9.720000088214881,3404,13372
45-54,Male,44.47389790429047,1.4318028994210148,Saturday,237,1139,301,9.720000088214881,3404,13372
18-24,Female,44.47389790429047,1.4318028994210148,Saturday,507,1139,301,9.720000088214881,3404,13372
18-24,Female,44.47389790429047,1.4318028994210148,Saturday,472,1139,301,9.720000088214881,3404,13372
25-34,Male,44.47389790429047,1.4318028994210148,Saturday,401,1139,301,9.720000088214881,3404,13372
65+,Female,44.47389790429047,1.4318028994210148,Saturday,520,1139,301,9.720000088214881,3404,13372
18-24,Male,44.47389790429047,1.4318028994210148,Saturday,442,1139,301,9.720000088214881,3404,13372
65+,Male,44.47389790429047,1.4318028994210148,Saturday,498,1139,301,9.720000088214881,3404,13372
55-64,Female,44.47389790429047,1.4318028994210148,Saturday,298,1139,301,9.720000088214881,3404,13372
45-54,Female,44.47389790429047,1.4318028994210148,Saturday,530,1139,301,9.720000088214881,3404,13372
18-24,Male,44.47389790429047,1.4318028994210148,Saturday,74,1139,301,9.720000088214881,3404,13372
55-64,Female,44.47389790429047,1.4318028994210148,Saturday,459,1139,301,9.720000088214881,3404,13372
65+,Female,58.59695295992614,1.6946274225169309,Saturday,331,1440,0,0.0,1347,0
35-44,Male,58.59695295992614,1.6946274225169309,Saturday,511,1440,0,0.0,1347,0
65+,Male,58.59695295992614,1.6946274225169309,Saturday,237,1440,0,0.0,1347,0
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,507,1440,0,0.0,1347,0
65+,Female,58.59695295992614,1.6946274225169309,Saturday,472,1440,0,0.0,1347,0
18-24,Female,58.59695295992614,1.6946274225169309,Saturday,401,1440,0,0.0,1347,0
65+,Female,58.59695295992614,1.6946274225169309,Saturday,520,1440,0,0.0,1347,0
35-44,Male,58.59695295992614,1.6946274225169309,Saturday,442,1440,0,0.0,1347,0
35-44,Male,58.59695295992614,1.6946274225169309,Saturday,498,1440,0,0.0,1347,0
35-44,Female,58.59695295992614,1.6946274225169309,Saturday,298,1440,0,0.0,1347,0
18-24,Male,58.59695295992614,1.6946274225169309,Saturday,530,1440,0,0.0,1347,0
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,74,1440,0,0.0,1347,0
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,459,1440,0,0.0,1347,0
55-64,Male,45.611923180784174,1.4060526943979363,Saturday,331,1392,48,1.03999996185303,2229,1510
18-24,Female,45.611923180784174,1.4060526943979363,Saturday,511,1392,48,1.03999996185303,2229,1510
25-34,Male,45.611923180784174,1.4060526943979363,Saturday,237,1392,48,1.03999996185303,2229,1510
25-34,Male,45.611923180784174,1.4060526943979363,Saturday,507,1392,48,1.03999996185303,2229,1510
25-34,Female,45.611923180784174,1.4060526943979363,Saturday,472,1392,48,1.03999996185303,2229,1510
55-64,Male,45.611923180784174,1.4060526943979363,Saturday,401,1392,48,1.03999996185303,2229,1510
25-34,Female,45.611923180784174,1.4060526943979363,Saturday,520,1392,48,1.03999996185303,2229,1510
35-44,Female,45.611923180784174,1.4060526943979363,Saturday,442,1392,48,1.03999996185303,2229,1510
35-44,Male,45.611923180784174,1.4060526943979363,Saturday,498,1392,48,1.03999996185303,2229,1510
18-24,Male,45.611923180784174,1.4060526943979363,Saturday,298,1392,48,1.03999996185303,2229,1510
35-44,Female,45.611923180784174,1.4060526943979363,Saturday,530,1392,48,1.03999996185303,2229,1510
65+,Male,45.611923180784174,1.4060526943979363,Saturday,74,1392,48,1.03999996185303,2229,1510
35-44,Male,45.611923180784174,1.4060526943979363,Saturday,459,1392,48,1.03999996185303,2229,1510
45-54,Male,116.03962812050716,1.9132693593292205,Saturday,331,1269,171,4.709999993443481,1995,6708
45-54,Female,116.03962812050716,1.9132693593292205,Saturday,511,1269,171,4.709999993443481,1995,6708
18-24,Female,116.03962812050716,1.9132693593292205,Saturday,237,1269,171,4.709999993443481,1995,6708
18-24,Female,116.03962812050716,1.9132693593292205,Saturday,507,1269,171,4.709999993443481,1995,6708
45-54,Female,116.03962812050716,1.9132693593292205,Saturday,472,1269,171,4.709999993443481,1995,6708
55-64,Male,116.03962812050716,1.9132693593292205,Saturday,401,1269,171,4.709999993443481,1995,6708
18-24,Female,116.03962812050716,1.9132693593292205,Saturday,520,1269,171,4.709999993443481,1995,6708
45-54,Female,116.03962812050716,1.9132693593292205,Saturday,442,1269,171,4.709999993443481,1995,6708
18-24,Male,116.03962812050716,1.9132693593292205,Saturday,498,1269,171,4.709999993443481,1995,6708
55-64,Male,116.03962812050716,1.9132693593292205,Saturday,298,1269,171,4.709999993443481,1995,6708
45-54,Female,116.03962812050716,1.9132693593292205,Saturday,530,1269,171,4.709999993443481,1995,6708
45-54,Male,116.03962812050716,1.9132693593292205,Saturday,74,1269,171,4.709999993443481,1995,6708
45-54,Male,116.03962812050716,1.9132693593292205,Saturday,459,1269,171,4.709999993443481,1995,6708
35-44,Female,69.51251371409886,1.4923493288212617,Saturday,331,665,229,2.59999990463257,1491,4193
55-64,Male,69.51251371409886,1.4923493288212617,Saturday,511,665,229,2.59999990463257,1491,4193
65+,Male,69.51251371409886,1.4923493288212617,Saturday,237,665,229,2.59999990463257,1491,4193
25-34,Female,69.51251371409886,1.4923493288212617,Saturday,507,665,229,2.59999990463257,1491,4193
45-54,Female,69.51251371409886,1.4923493288212617,Saturday,472,665,229,2.59999990463257,1491,4193
18-24,Male,69.51251371409886,1.4923493288212617,Saturday,401,665,229,2.59999990463257,1491,4193
55-64,Male,69.51251371409886,1.4923493288212617,Saturday,520,665,229,2.59999990463257,1491,4193
65+,Female,69.51251371409886,1.4923493288212617,Saturday,442,665,229,2.59999990463257,1491,4193
65+,Female,69.51251371409886,1.4923493288212617,Saturday,498,665,229,2.59999990463257,1491,4193
18-24,Female,69.51251371409886,1.4923493288212617,Saturday,298,665,229,2.59999990463257,1491,4193
65+,Female,69.51251371409886,1.4923493288212617,Saturday,530,665,229,2.59999990463257,1491,4193
65+,Male,69.51251371409886,1.4923493288212617,Saturday,74,665,229,2.59999990463257,1491,4193
35-44,Female,69.51251371409886,1.4923493288212617,Saturday,459,665,229,2.59999990463257,1491,4193
45-54,Male,51.14495950705607,1.774361660936259,Saturday,331,1121,319,4.96999979019165,1972,7379
18-24,Female,51.14495950705607,1.774361660936259,Saturday,511,1121,319,4.96999979019165,1972,7379
45-54,Female,51.14495950705607,1.774361660936259,Saturday,237,1121,319,4.96999979019165,1972,7379
18-24,Female,51.14495950705607,1.774361660936259,Saturday,507,1121,319,4.96999979019165,1972,7379
45-54,Female,51.14495950705607,1.774361660936259,Saturday,472,1121,319,4.96999979019165,1972,7379
25-34,Male,51.14495950705607,1.774361660936259,Saturday,401,1121,319,4.96999979019165,1972,7379
35-44,Female,51.14495950705607,1.774361660936259,Saturday,520,1121,319,4.96999979019165,1972,7379
65+,Male,51.14495950705607,1.774361660936259,Saturday,442,1121,319,4.96999979019165,1972,7379
25-34,Male,51.14495950705607,1.774361660936259,Saturday,498,1121,319,4.96999979019165,1972,7379
55-64,Female,51.14495950705607,1.774361660936259,Saturday,298,1121,319,4.96999979019165,1972,7379
55-64,Female,51.14495950705607,1.774361660936259,Saturday,530,1121,319,4.96999979019165,1972,7379
35-44,Male,51.14495950705607,1.774361660936259,Saturday,74,1121,319,4.96999979019165,1972,7379
25-34,Male,51.14495950705607,1.774361660936259,Saturday,459,1121,319,4.96999979019165,1972,7379
35-44,Female,99.94295295808966,1.8179612901767863,Saturday,331,1302,138,3.379999995231628,1897,4940
65+,Female,99.94295295808966,1.8179612901767863,Saturday,511,1302,138,3.379999995231628,1897,4940
45-54,Male,99.94295295808966,1.8179612901767863,Saturday,237,1302,138,3.379999995231628,1897,4940
45-54,Male,99.94295295808966,1.8179612901767863,Saturday,507,1302,138,3.379999995231628,1897,4940
45-54,Female,99.94295295808966,1.8179612901767863,Saturday,472,1302,138,3.379999995231628,1897,4940
25-34,Female,99.94295295808966,1.8179612901767863,Saturday,401,1302,138,3.379999995231628,1897,4940
55-64,Male,99.94295295808966,1.8179612901767863,Saturday,520,1302,138,3.379999995231628,1897,4940
18-24,Male,99.94295295808966,1.8179612901767863,Saturday,442,1302,138,3.379999995231628,1897,4940
18-24,Male,99.94295295808966,1.8179612901767863,Saturday,498,1302,138,3.379999995231628,1897,4940
35-44,Female,99.94295295808966,1.8179612901767863,Saturday,298,1302,138,3.379999995231628,1897,4940
25-34,Female,99.94295295808966,1.8179612901767863,Saturday,530,1302,138,3.379999995231628,1897,4940
45-54,Male,99.94295295808966,1.8179612901767863,Saturday,74,1302,138,3.379999995231628,1897,4940
45-54,Male,99.94295295808966,1.8179612901767863,Saturday,459,1302,138,3.379999995231628,1897,4940
25-34,Male,81.49765491437856,1.9479047416017703,Saturday,331,703,294,7.7200000286102295,1574,11550
35-44,Female,81.49765491437856,1.9479047416017703,Saturday,511,703,294,7.7200000286102295,1574,11550
25-34,Male,81.49765491437856,1.9479047416017703,Saturday,237,703,294,7.7200000286102295,1574,11550
45-54,Female,81.49765491437856,1.9479047416017703,Saturday,507,703,294,7.7200000286102295,1574,11550
35-44,Female,81.49765491437856,1.9479047416017703,Saturday,472,703,294,7.7200000286102295,1574,11550
65+,Female,81.49765491437856,1.9479047416017703,Saturday,401,703,294,7.7200000286102295,1574,11550
18-24,Female,81.49765491437856,1.9479047416017703,Saturday,520,703,294,7.7200000286102295,1574,11550
45-54,Male,81.49765491437856,1.9479047416017703,Saturday,442,703,294,7.7200000286102295,1574,11550
65+,Female,81.49765491437856,1.9479047416017703,Saturday,498,703,294,7.7200000286102295,1574,11550
18-24,Male,81.49765491437856,1.9479047416017703,Saturday,298,703,294,7.7200000286102295,1574,11550
18-24,Female,81.49765491437856,1.9479047416017703,Saturday,530,703,294,7.7200000286102295,1574,11550
35-44,Female,81.49765491437856,1.9479047416017703,Saturday,74,703,294,7.7200000286102295,1574,11550
18-24,Male,81.49765491437856,1.9479047416017703,Saturday,459,703,294,7.7200000286102295,1574,11550
18-24,Female,112.42491355932933,1.635294781880951,Saturday,331,1256,184,3.57999992370605,2975,6132
45-54,Female,112.42491355932933,1.635294781880951,Saturday,511,1256,184,3.57999992370605,2975,6132
25-34,Female,112.42491355932933,1.635294781880951,Saturday,237,1256,184,3.57999992370605,2975,6132
25-34,Female,112.42491355932933,1.635294781880951,Saturday,507,1256,184,3.57999992370605,2975,6132
18-24,Male,112.42491355932933,1.635294781880951,Saturday,472,1256,184,3.57999992370605,2975,6132
55-64,Female,112.42491355932933,1.635294781880951,Saturday,401,1256,184,3.57999992370605,2975,6132
65+,Female,112.42491355932933,1.635294781880951,Saturday,520,1256,184,3.57999992370605,2975,6132
55-64,Female,112.42491355932933,1.635294781880951,Saturday,442,1256,184,3.57999992370605,2975,6132
35-44,Male,112.42491355932933,1.635294781880951,Saturday,498,1256,184,3.57999992370605,2975,6132
18-24,Female,112.42491355932933,1.635294781880951,Saturday,298,1256,184,3.57999992370605,2975,6132
18-24,Female,112.42491355932933,1.635294781880951,Saturday,530,1256,184,3.57999992370605,2975,6132
55-64,Male,112.42491355932933,1.635294781880951,Saturday,74,1256,184,3.57999992370605,2975,6132
25-34,Female,112.42491355932933,1.635294781880951,Saturday,459,1256,184,3.57999992370605,2975,6132
45-54,Female,115.23777535226668,1.6218545826836257,Saturday,331,586,310,5.319999873638144,2158,7937
18-24,Female,115.23777535226668,1.6218545826836257,Saturday,511,586,310,5.319999873638144,2158,7937
45-54,Male,115.23777535226668,1.6218545826836257,Saturday,237,586,310,5.319999873638144,2158,7937
35-44,Female,115.23777535226668,1.6218545826836257,Saturday,507,586,310,5.319999873638144,2158,7937
35-44,Female,115.23777535226668,1.6218545826836257,Saturday,472,586,310,5.319999873638144,2158,7937
45-54,Male,115.23777535226668,1.6218545826836257,Saturday,401,586,310,5.319999873638144,2158,7937
